+----------------+--------------+-----------+-----------------------+--------------------------+----------------------------+
|     word1      |    word2     | SimLex999 |        COMPARE        | Similarity_Label_mymodel | Similarity_Label_SimLex999 |
|     nerve      |    brain     |    3.88   |          -0.0         |       not similar        |        not similar         |
|     beast      |    animal    |    7.83   |          1.0          |         similar          |          similar           |
|     dinner     |   chicken    |    2.85   |  0.10000000149011612  |       not similar        |        not similar         |
|      girl      |     maid     |    2.93   |  0.009999999776482582 |       not similar        |        not similar         |
|     child      |     boy      |    5.75   |  -0.05000000074505806 |       not similar        |          similar           |
|    alcohol     |     wine     |    7.42   |  0.029999999329447746 |       not similar        |          similar           |
|      nose      |    mouth     |    3.73   |  0.14000000059604645  |       not similar        |        not similar         |
|     street     |     car      |    2.38   |   0.1599999964237213  |       not similar        |        not similar         |
|      bell      |     door     |    2.2    |  0.019999999552965164 |       not similar        |        not similar         |
|      box       |     hat      |    1.3    |  0.14000000059604645  |       not similar        |        not similar         |
|     belief     |  impression  |    5.95   |          1.0          |         similar          |          similar           |
|      bias      |   opinion    |    5.6    |        10000.0        |         similar          |          similar           |
|   attention    |  awareness   |    8.73   |  0.14000000059604645  |       not similar        |          similar           |
|     anger      |     mood     |    4.1    |  0.07000000029802322  |       not similar        |        not similar         |
|    elegance    |    style     |    5.72   |  0.07000000029802322  |       not similar        |          similar           |
|     beauty     |     age      |    1.58   |  0.09000000357627869  |       not similar        |        not similar         |
|      book      |    theme     |    2.58   |          -0.0         |       not similar        |        not similar         |
|     friend     |    mother    |    2.53   |  -0.07000000029802322 |       not similar        |        not similar         |
|    vitamin     |     iron     |    5.55   |  -0.03999999910593033 |       not similar        |          similar           |
|      car       |   factory    |    2.75   |  -0.15000000596046448 |       not similar        |        not similar         |
|      pact      |  condition   |    2.45   |        10000.0        |         similar          |        not similar         |
|    chapter     |    choice    |    0.48   |  -0.07999999821186066 |       not similar        |        not similar         |
|   arithmetic   |    rhythm    |    2.35   |        10000.0        |         similar          |        not similar         |
|     winner     |   presence   |    1.08   |  0.05000000074505806  |       not similar        |        not similar         |
|     belief     |    flower    |    0.4    |  0.03999999910593033  |       not similar        |        not similar         |
|     winner     |     goal     |    3.23   |  0.03999999910593033  |       not similar        |        not similar         |
|     trick      |     size     |    0.48   |  -0.10000000149011612 |       not similar        |        not similar         |
|     choice     |     vein     |    0.98   |  0.07000000029802322  |       not similar        |        not similar         |
|      hymn      |   conquest   |    0.68   |  -0.12999999523162842 |       not similar        |        not similar         |
|   endurance    |     band     |    0.4    |          -0.0         |       not similar        |        not similar         |
|      jail      |    choice    |    1.08   |  -0.10999999940395355 |       not similar        |        not similar         |
|   condition    |     boy      |    0.48   |  -0.17000000178813934 |       not similar        |        not similar         |
|     flower     |  endurance   |    0.4    |          0.0          |       not similar        |        not similar         |
|      hole      |  agreement   |    0.3    |  0.07000000029802322  |       not similar        |        not similar         |
|     doctor     |    temper    |    0.48   |  0.009999999776482582 |       not similar        |        not similar         |
|   fraternity   |     door     |    0.68   |        10000.0        |         similar          |        not similar         |
|      task      |    woman     |    0.68   |          -0.0         |       not similar        |        not similar         |
|   fraternity   |   baseball   |    0.88   |        10000.0        |         similar          |        not similar         |
|      cent      |     size     |    0.4    | -0.019999999552965164 |       not similar        |        not similar         |
|    presence    |     door     |    0.48   |  0.019999999552965164 |       not similar        |        not similar         |
|     mouse      |  management  |    0.48   |  -0.07999999821186066 |       not similar        |        not similar         |
|      task      |   highway    |    0.48   |  -0.10999999940395355 |       not similar        |        not similar         |
|     liquor     |   century    |    0.4    |  0.11999999731779099  |       not similar        |        not similar         |
|      task      |    straw     |    0.68   |  0.12999999523162842  |       not similar        |        not similar         |
|     island     |     task     |    0.3    |  0.019999999552965164 |       not similar        |        not similar         |
|     night      |   chapter    |    0.48   |  0.18000000715255737  |       not similar        |        not similar         |
|   pollution    |  president   |    0.68   |        10000.0        |         similar          |        not similar         |
|      gun       |    trick     |    0.48   |  0.029999999329447746 |       not similar        |        not similar         |
|      bath      |    trick     |    0.58   |  -0.07000000029802322 |       not similar        |        not similar         |
|      diet      |    apple     |    1.18   |  0.009999999776482582 |       not similar        |        not similar         |
|      cent      |     wife     |    0.58   |  0.019999999552965164 |       not similar        |        not similar         |
|    chapter     |     tail     |    0.3    |  0.05000000074505806  |       not similar        |        not similar         |
|     course     |   stomach    |    0.58   |  -0.05000000074505806 |       not similar        |        not similar         |
|      hymn      |    straw     |    0.4    |  0.17000000178813934  |       not similar        |        not similar         |
|    dentist     |   colonel    |    0.4    |  -0.05000000074505806 |       not similar        |        not similar         |
|      wife      |    straw     |    0.4    |  0.019999999552965164 |       not similar        |        not similar         |
|      hole      |     wife     |    0.68   |  0.09000000357627869  |       not similar        |        not similar         |
|     pupil      |  president   |    0.78   | -0.029999999329447746 |       not similar        |        not similar         |
|      bath      |     wife     |    0.48   |  -0.10999999940395355 |       not similar        |        not similar         |
|     people     |     cent     |    0.48   | -0.029999999329447746 |       not similar        |        not similar         |
|    formula     |     log      |    1.77   |  -0.07000000029802322 |       not similar        |        not similar         |
|     woman      |     fur      |    0.58   |  -0.1899999976158142  |       not similar        |        not similar         |
|     apple      |   sunshine   |    0.58   |        10000.0        |         similar          |        not similar         |
|      gun       |     dawn     |    1.18   |  -0.05999999865889549 |       not similar        |        not similar         |
|      meal      |    waist     |    0.98   |  0.11999999731779099  |       not similar        |        not similar         |
|     camera     |  president   |    0.48   |  -0.05999999865889549 |       not similar        |        not similar         |
|     liquor     |     band     |    0.68   |  -0.10999999940395355 |       not similar        |        not similar         |
|    stomach     |     vein     |    2.35   | -0.029999999329447746 |       not similar        |        not similar         |
|      gun       |     fur      |    0.3    | -0.029999999329447746 |       not similar        |        not similar         |
|     couch      |   baseball   |    0.88   |  -0.10999999940395355 |       not similar        |        not similar         |
|     worker     |    camera    |    0.68   |  -0.18000000715255737 |       not similar        |        not similar         |
|      deck      |    mouse     |    0.48   |          -0.0         |       not similar        |        not similar         |
|      rice      |     boy      |    0.4    |  0.03999999910593033  |       not similar        |        not similar         |
|     people     |     gun      |    0.68   |  0.07000000029802322  |       not similar        |        not similar         |
|     cliff      |     tail     |    0.3    |  0.10000000149011612  |       not similar        |        not similar         |
|     ankle      |    window    |    0.3    |  0.03999999910593033  |       not similar        |        not similar         |
|    princess    |    island    |    0.3    |  0.05999999865889549  |       not similar        |        not similar         |
|   container    |    mouse     |    0.3    |  0.09000000357627869  |       not similar        |        not similar         |
|     wagon      |  container   |    2.65   |  -0.07999999821186066 |       not similar        |        not similar         |
|     people     |   balloon    |    0.48   |  -0.07000000029802322 |       not similar        |        not similar         |
|     dollar     |    people    |    0.4    |  -0.05999999865889549 |       not similar        |        not similar         |
|      bath      |   balloon    |    0.4    |  0.09000000357627869  |       not similar        |        not similar         |
|    stomach     |   bedroom    |    0.4    |  0.009999999776482582 |       not similar        |        not similar         |
|    bicycle     |   bedroom    |    0.4    |        10000.0        |         similar          |        not similar         |
|      log       |     bath     |    0.4    |  -0.2800000011920929  |       not similar        |        not similar         |
|      bowl      |     tail     |    0.48   | -0.019999999552965164 |       not similar        |        not similar         |
|       go       |     come     |    2.42   |          -1.0         |       not similar        |        not similar         |
|      take      |    steal     |    6.18   |        10000.0        |         similar          |          similar           |
|     listen     |     hear     |    8.17   |          1.0          |         similar          |          similar           |
|     think      | rationalize  |    8.25   |        10000.0        |         similar          |          similar           |
|     occur      |    happen    |    9.32   |          1.0          |         similar          |          similar           |
|     vanish     |  disappear   |    9.8    |          1.0          |         similar          |          similar           |
|    multiply    |    divide    |    1.75   |          -1.0         |       not similar        |        not similar         |
|     plead      |     beg      |    9.08   |        10000.0        |         similar          |          similar           |
|     begin      |  originate   |    8.2    |        10000.0        |         similar          |          similar           |
|    protect     |    defend    |    9.13   |  0.12999999523162842  |       not similar        |          similar           |
|      kill      |   destroy    |    5.9    |  0.03999999910593033  |       not similar        |          similar           |
|     create     |     make     |    8.72   |          1.0          |         similar          |          similar           |
|     accept     |    reject    |    0.83   |          -1.0         |       not similar        |        not similar         |
|     ignore     |    avoid     |    6.87   |  0.05000000074505806  |       not similar        |          similar           |
|     carry      |    bring     |    5.8    |          -0.0         |       not similar        |          similar           |
|     leave      |    enter     |    0.95   |          -1.0         |       not similar        |        not similar         |
|     choose     |    elect     |    7.62   |        10000.0        |         similar          |          similar           |
|      lose      |     fail     |    7.33   |  -0.07000000029802322 |       not similar        |          similar           |
|   encourage    |  discourage  |    1.58   |          -1.0         |       not similar        |        not similar         |
|    achieve     |  accomplish  |    8.57   |          1.0          |         similar          |          similar           |
|      make      |  construct   |    8.33   |          1.0          |         similar          |          similar           |
|     listen     |     obey     |    4.93   |        10000.0        |         similar          |        not similar         |
|     inform     |    notify    |    9.25   |        10000.0        |         similar          |          similar           |
|    receive     |     give     |    1.47   |  0.25999999046325684  |       not similar        |        not similar         |
|     borrow     |     beg      |    2.62   |        10000.0        |         similar          |        not similar         |
|      take      |    obtain    |    7.1    |  0.019999999552965164 |       not similar        |          similar           |
|     advise     |  recommend   |    8.1    |        10000.0        |         similar          |          similar           |
|    imitate     |   portray    |    6.75   |        10000.0        |         similar          |          similar           |
|      win       |   succeed    |    7.9    |          1.0          |         similar          |          similar           |
|     think      |    decide    |    5.13   |   0.1899999976158142  |       not similar        |          similar           |
|     greet      |     meet     |    6.17   |        10000.0        |         similar          |          similar           |
|     agree      |    argue     |    0.77   | -0.029999999329447746 |       not similar        |        not similar         |
|     enjoy      |  entertain   |    5.92   |  0.11999999731779099  |       not similar        |          similar           |
|    destroy     |     make     |    1.6    |  0.14000000059604645  |       not similar        |        not similar         |
|      save      |   protect    |    6.58   |  0.18000000715255737  |       not similar        |          similar           |
|      give      |     lend     |    7.22   |  -0.05999999865889549 |       not similar        |          similar           |
|   understand   |     know     |    7.47   | -0.009999999776482582 |       not similar        |          similar           |
|      take      |   receive    |    5.08   |  0.07999999821186066  |       not similar        |          similar           |
|     accept     | acknowledge  |    6.88   | -0.029999999329447746 |       not similar        |          similar           |
|     decide     |    choose    |    8.87   | -0.009999999776482582 |       not similar        |          similar           |
|     accept     |   believe    |    6.75   |  0.009999999776482582 |       not similar        |          similar           |
|      keep      |   possess    |    8.27   |        10000.0        |         similar          |          similar           |
|      roam      |    wander    |    8.83   |          1.0          |         similar          |          similar           |
|    succeed     |     fail     |    0.83   |          -1.0         |       not similar        |        not similar         |
|     spend      |     save     |    0.55   | -0.009999999776482582 |       not similar        |        not similar         |
|     leave      |      go      |    7.63   |  -0.03999999910593033 |       not similar        |          similar           |
|      come      |    attend    |    8.1    |  -0.18000000715255737 |       not similar        |          similar           |
|      know      |   believe    |    5.5    |  0.12999999523162842  |       not similar        |          similar           |
|     gather     |     meet     |    7.3    |          1.0          |         similar          |          similar           |
|      make      |     earn     |    7.62   |          1.0          |         similar          |          similar           |
|     forget     |    ignore    |    3.07   | -0.019999999552965164 |       not similar        |        not similar         |
|    multiply    |     add      |    2.7    |  0.20999999344348907  |       not similar        |        not similar         |
|     shrink     |     grow     |    0.23   |        10000.0        |         similar          |        not similar         |
|     arrive     |    leave     |    1.33   |          -1.0         |       not similar        |        not similar         |
|    succeed     |     try      |    3.98   |  -0.05999999865889549 |       not similar        |        not similar         |
|     accept     |     deny     |    1.75   |  -0.05999999865889549 |       not similar        |        not similar         |
|     arrive     |     come     |    7.05   |          1.0          |         similar          |          similar           |
|     agree      |    differ    |    1.05   | -0.019999999552965164 |       not similar        |        not similar         |
|      send      |   receive    |    1.08   | -0.009999999776482582 |       not similar        |        not similar         |
|      win       |   dominate   |    5.68   |        10000.0        |         similar          |          similar           |
|      add       |    divide    |    2.3    |  -0.18000000715255737 |       not similar        |        not similar         |
|      kill      |    choke     |    4.92   |        10000.0        |         similar          |        not similar         |
|    acquire     |     get      |    8.82   |          1.0          |         similar          |          similar           |
|  participate   |     join     |    7.7    | -0.009999999776482582 |       not similar        |          similar           |
|     leave      |    remain    |    2.53   |   0.1599999964237213  |       not similar        |        not similar         |
|       go       |    enter     |    4.0    |  -0.10999999940395355 |       not similar        |        not similar         |
|      take      |    carry     |    5.23   |          1.0          |         similar          |          similar           |
|     forget     |    learn     |    1.18   |  -0.14000000059604645 |       not similar        |        not similar         |
|    appoint     |    elect     |    8.17   |        10000.0        |         similar          |          similar           |
|     engage     |    marry     |    5.43   |  0.10999999940395355  |       not similar        |          similar           |
|      ask       |     pray     |    3.72   |  0.019999999552965164 |       not similar        |        not similar         |
|       go       |     send     |    3.75   |  -0.07000000029802322 |       not similar        |        not similar         |
|      take      |   deliver    |    4.37   |  0.05999999865889549  |       not similar        |        not similar         |
|     speak      |     hear     |    3.02   |  0.009999999776482582 |       not similar        |        not similar         |
|    analyze     |   evaluate   |    8.03   |          0.0          |       not similar        |          similar           |
|     argue      | rationalize  |    4.2    |        10000.0        |         similar          |        not similar         |
|      lose      |     keep     |    1.05   |          -1.0         |       not similar        |        not similar         |
|    compare     |   analyze    |    8.1    | -0.009999999776482582 |       not similar        |          similar           |
|  disorganize   |   organize   |    1.45   |          -1.0         |       not similar        |        not similar         |
|       go       |    allow     |    3.62   | -0.019999999552965164 |       not similar        |        not similar         |
|      take      |   possess    |    7.2    |        10000.0        |         similar          |          similar           |
|     learn      |    listen    |    3.88   |  0.05000000074505806  |       not similar        |        not similar         |
|    destroy     |  construct   |    0.92   |  0.20000000298023224  |       not similar        |        not similar         |
|     create     |    build     |    8.48   |  0.15000000596046448  |       not similar        |          similar           |
|     steal      |     buy      |    1.13   |          1.0          |         similar          |        not similar         |
|      kill      |     hang     |    4.45   |  -0.03999999910593033 |       not similar        |        not similar         |
|     forget     |     know     |    0.92   |  -0.07999999821186066 |       not similar        |        not similar         |
|     create     |   imagine    |    5.13   |  0.23000000417232513  |       not similar        |          similar           |
|       do       |    happen    |    4.23   |        10000.0        |         similar          |        not similar         |
|      win       |  accomplish  |    7.85   |  0.10999999940395355  |       not similar        |          similar           |
|      give      |     deny     |    1.43   |  0.009999999776482582 |       not similar        |        not similar         |
|    deserve     |     earn     |    5.8    | -0.009999999776482582 |       not similar        |          similar           |
|      get       |     put      |    1.98   |  0.03999999910593033  |       not similar        |        not similar         |
|     locate     |     find     |    8.73   |  -0.07999999821186066 |       not similar        |          similar           |
|     appear     |    attend    |    6.28   | -0.009999999776482582 |       not similar        |          similar           |
|      know      |  comprehend  |    7.63   |        10000.0        |         similar          |          similar           |
|    pretend     |   imagine    |    8.47   |  0.09000000357627869  |       not similar        |          similar           |
|    satisfy     |    please    |    7.67   |  -0.09000000357627869 |       not similar        |          similar           |
|    cherish     |     keep     |    4.85   |        10000.0        |         similar          |        not similar         |
|     argue      |    differ    |    5.15   |  0.029999999329447746 |       not similar        |          similar           |
|    overcome    |   dominate   |    6.25   |        10000.0        |         similar          |          similar           |
|     behave     |     obey     |    7.3    |        10000.0        |         similar          |          similar           |
|   cooperate    | participate  |    6.43   |  0.10999999940395355  |       not similar        |          similar           |
|    achieve     |     try      |    4.42   |  -0.10000000149011612 |       not similar        |        not similar         |
|      fail      |  discourage  |    3.33   |        10000.0        |         similar          |        not similar         |
|     begin      |     quit     |    1.28   |  0.019999999552965164 |       not similar        |        not similar         |
|      say       | participate  |    3.82   | -0.029999999329447746 |       not similar        |        not similar         |
|      come      |    bring     |    2.42   |  0.10000000149011612  |       not similar        |        not similar         |
|    declare     |   announce   |    9.08   |          1.0          |         similar          |          similar           |
|      read      |  comprehend  |    4.7    |        10000.0        |         similar          |        not similar         |
|      take      |    leave     |    2.47   |  0.05999999865889549  |       not similar        |        not similar         |
|    proclaim    |   announce   |    8.18   |  0.05999999865889549  |       not similar        |          similar           |
|    acquire     |    obtain    |    8.57   |          0.0          |       not similar        |          similar           |
|    conclude    |    decide    |    7.75   |  -0.15000000596046448 |       not similar        |          similar           |
|     please     |    plead     |    2.98   |        10000.0        |         similar          |        not similar         |
|     argue      |    prove     |    4.83   |  -0.14000000059604645 |       not similar        |        not similar         |
|      ask       |    plead     |    6.47   |        10000.0        |         similar          |          similar           |
|      find      |  disappear   |    0.77   |  0.029999999329447746 |       not similar        |        not similar         |
|    inspect     |   examine    |    8.75   |  -0.07999999821186066 |       not similar        |          similar           |
|     verify     |   justify    |    4.08   |        10000.0        |         similar          |        not similar         |
|     assume     |   predict    |    4.85   |        10000.0        |         similar          |        not similar         |
|     learn      |   evaluate   |    4.17   |  -0.05999999865889549 |       not similar        |        not similar         |
|     argue      |   justify    |    5.0    |  -0.14000000059604645 |       not similar        |          similar           |
|      make      |    become    |    4.77   |          -0.0         |       not similar        |        not similar         |
|    discover    |  originate   |    4.83   |        10000.0        |         similar          |        not similar         |
|    achieve     |   succeed    |    7.5    |  0.029999999329447746 |       not similar        |          similar           |
|      give      |     put      |    3.65   |  0.07000000029802322  |       not similar        |        not similar         |
|   understand   |    listen    |    4.68   |  -0.07999999821186066 |       not similar        |        not similar         |
|     expand     |     grow     |    8.27   |  -0.15000000596046448 |       not similar        |          similar           |
|     borrow     |     sell     |    1.73   |        10000.0        |         similar          |        not similar         |
|      keep      |   protect    |    5.4    |          0.0          |       not similar        |          similar           |
|    explain     |    prove     |    4.1    |  0.07999999821186066  |       not similar        |        not similar         |
|     assume     |   pretend    |    3.72   |  0.10000000149011612  |       not similar        |        not similar         |
|     agree      |    please    |    4.13   |  -0.1899999976158142  |       not similar        |        not similar         |
|    forgive     |    forget    |    3.92   | -0.029999999329447746 |       not similar        |        not similar         |
|    clarify     |   explain    |    8.33   |  -0.27000001072883606 |       not similar        |          similar           |
|   understand   |   forgive    |    4.87   |  -0.09000000357627869 |       not similar        |        not similar         |
|     remind     |    forget    |    0.87   |  0.029999999329447746 |       not similar        |        not similar         |
|      get       |    remain    |    1.6    |  -0.05000000074505806 |       not similar        |        not similar         |
|    realize     |   discover   |    7.47   |  0.019999999552965164 |       not similar        |          similar           |
|    require     |   inquire    |    1.82   |        10000.0        |         similar          |        not similar         |
|     ignore     |     ask      |    1.07   |  0.05000000074505806  |       not similar        |        not similar         |
|     think      |   inquire    |    4.77   |        10000.0        |         similar          |        not similar         |
|     reject     |    avoid     |    4.78   |   0.2199999988079071  |       not similar        |        not similar         |
|     argue      |   persuade   |    6.23   |  -0.11999999731779099 |       not similar        |          similar           |
|     pursue     |   persuade   |    3.17   |  0.05999999865889549  |       not similar        |        not similar         |
|     accept     |   forgive    |    3.73   |  -0.05999999865889549 |       not similar        |        not similar         |
|       do       |     quit     |    1.17   |        10000.0        |         similar          |        not similar         |
|  investigate   |   examine    |    8.1    |  -0.14000000059604645 |       not similar        |          similar           |
|    discuss     |   explain    |    6.67   |        10000.0        |         similar          |          similar           |
|      owe       |     lend     |    2.32   |  -0.05000000074505806 |       not similar        |        not similar         |
|    explore     |   discover   |    8.48   | -0.009999999776482582 |       not similar        |          similar           |
|    complain    |    argue     |    4.8    |  0.23000000417232513  |       not similar        |        not similar         |
|    withdraw    |    reject    |    6.38   |        10000.0        |         similar          |          similar           |
|      keep      |    borrow    |    2.25   |        10000.0        |         similar          |        not similar         |
|      beg       |     ask      |    6.0    |  -0.03999999910593033 |       not similar        |          similar           |
|    arrange     |   organize   |    8.27   |  -0.20999999344348907 |       not similar        |          similar           |
|     reduce     |    shrink    |    8.02   |          1.0          |         similar          |          similar           |
|     speak      | acknowledge  |    4.67   |  0.14000000059604645  |       not similar        |        not similar         |
|      give      |    borrow    |    2.22   |        10000.0        |         similar          |        not similar         |
|      kill      |    defend    |    2.63   |  0.05000000074505806  |       not similar        |        not similar         |
|   disappear    |    shrink    |    5.8    |        10000.0        |         similar          |          similar           |
|    deliver     |    carry     |    3.88   | -0.019999999552965164 |       not similar        |        not similar         |
|    breathe     |    choke     |    1.37   |        10000.0        |         similar          |        not similar         |
|  acknowledge   |    notify    |    5.3    |        10000.0        |         similar          |          similar           |
|     become     |     seem     |    2.63   |  -0.05999999865889549 |       not similar        |        not similar         |
|    pretend     |     seem     |    4.68   |  -0.05000000074505806 |       not similar        |        not similar         |
|   accomplish   |    become    |    4.0    |  0.029999999329447746 |       not similar        |        not similar         |
|  contemplate   |    think     |    8.82   |        10000.0        |         similar          |          similar           |
|   determine    |   predict    |    5.8    |        10000.0        |         similar          |          similar           |
|     please     |  entertain   |    5.0    |  -0.07000000029802322 |       not similar        |          similar           |
|     remain     |    retain    |    5.75   |  0.03999999910593033  |       not similar        |          similar           |
|    pretend     |   portray    |    7.03   |        10000.0        |         similar          |          similar           |
|     forget     |    retain    |    0.63   |  -0.38999998569488525 |       not similar        |        not similar         |
|      want      |    choose    |    4.78   |  -0.18000000715255737 |       not similar        |        not similar         |
|      lose      |     get      |    0.77   |  -0.11999999731779099 |       not similar        |        not similar         |
|      try       |    think     |    2.62   |  0.009999999776482582 |       not similar        |        not similar         |
|     become     |    appear    |    4.77   |  -0.11999999731779099 |       not similar        |        not similar         |
|     leave      |    ignore    |    4.42   |  -0.07000000029802322 |       not similar        |        not similar         |
|     accept     |  recommend   |    2.75   |  0.14000000059604645  |       not similar        |        not similar         |
|     leave      |    wander    |    3.57   |        10000.0        |         similar          |        not similar         |
|      keep      |     give     |    1.05   | -0.019999999552965164 |       not similar        |        not similar         |
|      give      |    allow     |    5.15   |  0.09000000357627869  |       not similar        |          similar           |
|     bring      |     send     |    2.97   | -0.009999999776482582 |       not similar        |        not similar         |
|     absorb     |    learn     |    5.48   |  -0.03999999910593033 |       not similar        |          similar           |
|    acquire     |     find     |    6.38   |  0.10000000149011612  |       not similar        |          similar           |
|     leave      |    appear    |    0.97   |   0.1599999964237213  |       not similar        |        not similar         |
|     create     |   destroy    |    0.63   |  0.12999999523162842  |       not similar        |        not similar         |
|     begin      |      go      |    7.42   |  0.12999999523162842  |       not similar        |          similar           |
|      get       |     buy      |    5.08   |  0.029999999329447746 |       not similar        |          similar           |
|    collect     |     save     |    6.67   |  -0.10999999940395355 |       not similar        |          similar           |
|    replace     |   restore    |    5.73   |        10000.0        |         similar          |          similar           |
|      join      |     add      |    8.1    |  0.09000000357627869  |       not similar        |          similar           |
|      join      |    marry     |    5.35   | -0.009999999776482582 |       not similar        |          similar           |
|     accept     |   deliver    |    1.58   |  -0.05000000074505806 |       not similar        |        not similar         |
|     attach     |     join     |    7.75   |  0.05999999865889549  |       not similar        |          similar           |
|      put       |     hang     |    3.0    |  -0.05000000074505806 |       not similar        |        not similar         |
|       go       |     sell     |    0.97   | -0.009999999776482582 |       not similar        |        not similar         |
|  communicate   |     pray     |    3.55   |  -0.05999999865889549 |       not similar        |        not similar         |
|      give      |    steal     |    0.5    |        10000.0        |         similar          |        not similar         |
|      add       |    build     |    4.92   |  0.17000000178813934  |       not similar        |        not similar         |
|     bring      |   restore    |    2.62   |        10000.0        |         similar          |        not similar         |
|   comprehend   |   satisfy    |    2.55   |        10000.0        |         similar          |        not similar         |
|    portray     |    decide    |    1.18   |        10000.0        |         similar          |        not similar         |
|    organize    |    become    |    1.77   |  0.15000000596046448  |       not similar        |        not similar         |
|      give      |     know     |    0.88   |  0.07000000029802322  |       not similar        |        not similar         |
|      say       |    verify    |    4.9    |        10000.0        |         similar          |        not similar         |
|   cooperate    |     join     |    5.18   |  0.09000000357627869  |       not similar        |          similar           |
|    arrange     |   require    |    0.98   |  -0.07999999821186066 |       not similar        |        not similar         |
|     borrow     |     want     |    1.77   |        10000.0        |         similar          |        not similar         |
|  investigate   |    pursue    |    7.15   |  0.029999999329447746 |       not similar        |          similar           |
|     ignore     |   explore    |    0.4    |  0.03999999910593033  |       not similar        |        not similar         |
|     bring      |   complain   |    0.98   |  0.019999999552965164 |       not similar        |        not similar         |
|     enter      |     owe      |    0.68   |          0.0          |       not similar        |        not similar         |
|    portray     |    notify    |    0.78   |        10000.0        |         similar          |        not similar         |
|     remind     |     sell     |    0.4    |  0.18000000715255737  |       not similar        |        not similar         |
|     absorb     |   possess    |    5.0    |        10000.0        |         similar          |          similar           |
|      join      |   acquire    |    2.85   |  -0.05000000074505806 |       not similar        |        not similar         |
|      send      |    attend    |    1.67   |  0.05000000074505806  |       not similar        |        not similar         |
|     gather     |    attend    |    4.8    |  0.029999999329447746 |       not similar        |        not similar         |
|     absorb     |   withdraw   |    2.97   |        10000.0        |         similar          |        not similar         |
|     attend     |    arrive    |    6.08   |  0.029999999329447746 |       not similar        |          similar           |
+----------------+--------------+-----------+-----------------------+--------------------------+----------------------------+
